order_id,order_date,business_unit,sku,region,channel,customer_tier,list_price,net_price,discount_pct,quantity,revenue
ORD-003930,2025-07-01,Industrial,IND-005,North America,Distributor,Strategic,2243.65,1711.44,23.72,134,229332.45
ORD-003931,2025-07-01,Industrial,IND-005,APAC,Direct,Transactional,2243.65,2113.56,5.8,48,101451.09
ORD-003932,2025-07-01,Industrial,IND-006,APAC,Direct,Standard,3748.88,3375.58,9.96,54,182281.08
ORD-003933,2025-07-01,Industrial,IND-006,EMEA,Distributor,Standard,3748.88,3288.16,12.29,104,341969.09
ORD-003934,2025-07-01,Industrial,IND-006,North America,Distributor,Strategic,3748.88,2874.2,23.33,131,376520.46
ORD-003935,2025-07-01,Industrial,IND-006,North America,Distributor,Standard,3748.88,3140.91,16.22,111,348641.36
ORD-003936,2025-07-01,Industrial,IND-006,North America,Direct,Standard,3748.88,3371.5,10.07,75,252862.42
ORD-003937,2025-07-01,Industrial,IND-006,EMEA,Distributor,Standard,3748.88,3172.38,15.38,91,288686.44
ORD-003938,2025-07-01,Industrial,IND-006,EMEA,Distributor,Strategic,3748.88,2950.45,21.3,108,318648.32
ORD-003939,2025-07-01,Industrial,IND-006,North America,Distributor,Transactional,3748.88,3330.93,11.15,61,203186.6
ORD-003940,2025-07-01,Industrial,IND-006,APAC,Direct,Transactional,3748.88,3480.25,7.17,53,184453.27
ORD-003941,2025-07-01,Industrial,IND-006,North America,Direct,Standard,3748.88,3391.22,9.54,91,308601.07
ORD-003942,2025-07-01,Industrial,IND-006,APAC,Distributor,Standard,3748.88,3150.38,15.96,88,277233.84
ORD-003943,2025-07-01,Industrial,IND-006,North America,Direct,Strategic,3748.88,3072.15,18.05,110,337935.97
ORD-003944,2025-07-01,Industrial,IND-006,EMEA,Direct,Standard,3748.88,3306.45,11.8,92,304193.57
ORD-003945,2025-07-01,Industrial,IND-006,EMEA,Direct,Standard,3748.88,3325.19,11.3,77,256039.46
ORD-003946,2025-07-01,Industrial,IND-006,APAC,Direct,Strategic,3748.88,2981.08,20.48,104,310032.15
ORD-003947,2025-07-01,Industrial,IND-007,EMEA,Direct,Strategic,1070.97,882.42,17.61,121,106772.6
ORD-003948,2025-07-01,Industrial,IND-007,EMEA,Direct,Standard,1070.97,953.25,10.99,70,66727.2
ORD-003949,2025-07-01,Industrial,IND-007,North America,Distributor,Standard,1070.97,905.32,15.47,107,96869.42
ORD-003950,2025-07-01,Industrial,IND-007,EMEA,Direct,Transactional,1070.97,987.06,7.83,39,38495.43
ORD-003951,2025-07-01,Industrial,IND-007,EMEA,Direct,Standard,1070.97,928.58,13.29,107,99358.12
ORD-003952,2025-07-01,Industrial,IND-007,APAC,Direct,Standard,1070.97,918.13,14.27,74,67941.95
ORD-003953,2025-07-01,Industrial,IND-007,APAC,Distributor,Transactional,1070.97,910.55,14.98,59,53722.67
ORD-003954,2025-07-01,Industrial,IND-007,APAC,Distributor,Standard,1070.97,891.68,16.74,69,61525.63
ORD-003955,2025-07-01,Industrial,IND-007,EMEA,Direct,Standard,1070.97,947.6,11.52,92,87179.61
ORD-003956,2025-07-01,Industrial,IND-007,EMEA,Distributor,Transactional,1070.97,991.12,7.46,74,73342.59
ORD-003957,2025-07-01,Industrial,IND-007,EMEA,Direct,Standard,1070.97,935.34,12.66,88,82309.89
ORD-003958,2025-07-01,Industrial,IND-007,North America,Direct,Strategic,1070.97,858.28,19.86,116,99560.82
ORD-003959,2025-07-01,Industrial,IND-007,EMEA,Distributor,Transactional,1070.97,930.65,13.1,75,69798.68
ORD-003960,2025-07-01,Industrial,IND-007,EMEA,Distributor,Strategic,1070.97,831.47,22.36,79,65685.91
ORD-003961,2025-07-01,Industrial,IND-008,APAC,Direct,Standard,2509.68,2236.5,10.88,82,183393.38
ORD-003962,2025-07-01,Industrial,IND-008,APAC,Distributor,Standard,2509.68,2101.32,16.27,105,220638.83
ORD-003963,2025-07-01,Industrial,IND-008,EMEA,Direct,Standard,2509.68,2253.44,10.21,48,108165.03
ORD-003964,2025-07-01,Industrial,IND-008,EMEA,Distributor,Strategic,2509.68,1942.87,22.58,92,178744.45
ORD-003965,2025-07-01,Industrial,IND-008,North America,Direct,Transactional,2509.68,2341.11,6.72,65,152172.43
ORD-003966,2025-07-01,Industrial,IND-008,North America,Direct,Transactional,2509.68,2341.66,6.69,43,100691.19
ORD-003967,2025-07-01,Industrial,IND-008,North America,Distributor,Transactional,2509.68,2286.24,8.9,47,107453.16
ORD-003968,2025-07-01,Industrial,IND-008,EMEA,Distributor,Standard,2509.68,2119.99,15.53,107,226838.66
ORD-003969,2025-07-01,Industrial,IND-008,EMEA,Direct,Strategic,2509.68,2037.94,18.8,72,146731.89
ORD-003970,2025-07-01,Industrial,IND-008,EMEA,Direct,Strategic,2509.68,2085.23,16.91,63,131369.31
ORD-003971,2025-07-01,Industrial,IND-008,EMEA,Direct,Transactional,2509.68,2360.83,5.93,67,158175.94
ORD-003972,2025-07-01,Industrial,IND-008,North America,Distributor,Strategic,2509.68,1995.83,20.47,85,169645.21
ORD-003973,2025-07-01,Industrial,IND-008,North America,Direct,Standard,2509.68,2290.99,8.71,73,167242.36
ORD-003974,2025-07-01,Industrial,IND-008,North America,Distributor,Strategic,2509.68,1938.99,22.74,140,271458.76
ORD-003975,2025-07-01,Industrial,IND-008,North America,Distributor,Transactional,2509.68,2261.22,9.9,87,196725.79
ORD-003976,2025-07-01,Industrial,IND-008,APAC,Direct,Transactional,2509.68,2346.68,6.49,49,114987.22
ORD-003977,2025-07-01,Industrial,IND-009,EMEA,Direct,Transactional,2867.25,2742.91,4.34,64,175546.26
ORD-003978,2025-07-01,Industrial,IND-009,APAC,Direct,Standard,2867.25,2555.67,10.87,106,270900.99
ORD-003979,2025-07-01,Industrial,IND-009,North America,Distributor,Standard,2867.25,2417.49,15.69,108,261088.74
ORD-003980,2025-07-01,Industrial,IND-009,North America,Direct,Transactional,2867.25,2616.24,8.75,45,117730.81
ORD-003981,2025-07-01,Industrial,IND-009,EMEA,Distributor,Standard,2867.25,2390.42,16.63,78,186452.56
ORD-003982,2025-07-01,Industrial,IND-009,North America,Direct,Transactional,2867.25,2677.79,6.61,51,136567.34
ORD-003983,2025-07-01,Industrial,IND-009,North America,Distributor,Standard,2867.25,2343.27,18.27,90,210894.26
ORD-003984,2025-07-01,Industrial,IND-009,EMEA,Distributor,Standard,2867.25,2419.75,15.61,106,256493.04
ORD-003985,2025-07-01,Industrial,IND-009,EMEA,Direct,Standard,2867.25,2585.85,9.81,53,137049.8
ORD-003986,2025-07-01,Industrial,IND-009,North America,Direct,Standard,2867.25,2563.73,10.59,82,210225.68
ORD-003987,2025-07-01,Industrial,IND-009,EMEA,Direct,Strategic,2867.25,2299.62,19.8,114,262156.8
ORD-003988,2025-07-01,Industrial,IND-009,North America,Direct,Standard,2867.25,2492.33,13.08,106,264187.24
ORD-003989,2025-07-01,Industrial,IND-009,North America,Distributor,Standard,2867.25,2464.1,14.06,92,226696.78
ORD-003990,2025-07-01,Industrial,IND-009,EMEA,Distributor,Standard,2867.25,2356.93,17.8,147,346468.87
ORD-003991,2025-07-01,Industrial,IND-010,EMEA,Direct,Strategic,370.17,306.51,17.2,87,26665.95
ORD-003992,2025-07-01,Industrial,IND-010,EMEA,Direct,Standard,370.17,328.86,11.16,82,26966.58
ORD-003993,2025-07-01,Industrial,IND-010,APAC,Distributor,Standard,370.17,294.8,20.36,106,31248.48
ORD-003994,2025-07-01,Industrial,IND-010,North America,Direct,Strategic,370.17,299.0,19.23,132,39467.81
ORD-003995,2025-07-01,Industrial,IND-010,EMEA,Distributor,Standard,370.17,320.2,13.5,128,40985.27
ORD-003996,2025-07-01,Industrial,IND-010,North America,Direct,Standard,370.17,339.38,8.32,87,29525.76
ORD-003997,2025-07-01,Industrial,IND-010,APAC,Direct,Standard,370.17,315.92,14.65,80,25273.67
ORD-003998,2025-07-01,Industrial,IND-010,EMEA,Distributor,Transactional,370.17,325.16,12.16,68,22110.95
ORD-003999,2025-07-01,Industrial,IND-010,APAC,Distributor,Standard,370.17,301.69,18.5,64,19308.04
ORD-004000,2025-07-01,Industrial,IND-010,North America,Distributor,Standard,370.17,306.37,17.23,105,32168.85
ORD-004001,2025-07-01,Industrial,IND-010,North America,Distributor,Transactional,370.17,332.03,10.3,58,19257.78
ORD-004002,2025-07-01,Food & Beverage,FOO-001,North America,Direct,Standard,2936.45,2557.51,12.9,139,355493.86
ORD-004003,2025-07-01,Food & Beverage,FOO-001,North America,Direct,Standard,2936.45,2585.21,11.96,68,175794.51
ORD-004004,2025-07-01,Food & Beverage,FOO-001,EMEA,Distributor,Standard,2936.45,2521.16,14.14,137,345399.15
ORD-004005,2025-07-01,Food & Beverage,FOO-001,APAC,Direct,Transactional,2936.45,2689.62,8.41,44,118343.24
ORD-004006,2025-07-01,Food & Beverage,FOO-001,North America,Distributor,Transactional,2936.45,2546.28,13.29,90,229164.8
ORD-004007,2025-07-01,Food & Beverage,FOO-001,APAC,Direct,Standard,2936.45,2557.73,12.9,64,163694.76
ORD-004008,2025-07-01,Food & Beverage,FOO-001,EMEA,Distributor,Standard,2936.45,2460.47,16.21,103,253428.33
ORD-004009,2025-07-01,Food & Beverage,FOO-001,APAC,Direct,Standard,2936.45,2490.09,15.2,81,201697.56
ORD-004010,2025-07-01,Food & Beverage,FOO-001,North America,Distributor,Transactional,2936.45,2567.2,12.57,83,213077.81
ORD-004011,2025-07-01,Food & Beverage,FOO-001,North America,Direct,Standard,2936.45,2593.73,11.67,115,298279.32
ORD-004012,2025-07-01,Food & Beverage,FOO-001,North America,Direct,Strategic,2936.45,2359.71,19.64,132,311481.27
ORD-004013,2025-07-01,Food & Beverage,FOO-001,APAC,Direct,Strategic,2936.45,2379.34,18.97,62,147519.13
ORD-004014,2025-07-01,Food & Beverage,FOO-002,North America,Direct,Standard,937.64,848.67,9.49,108,91656.58
ORD-004015,2025-07-01,Food & Beverage,FOO-002,North America,Direct,Transactional,937.64,876.68,6.5,79,69258.01
ORD-004016,2025-07-01,Food & Beverage,FOO-002,APAC,Direct,Transactional,937.64,849.81,9.37,84,71383.65
ORD-004017,2025-07-01,Food & Beverage,FOO-002,APAC,Distributor,Standard,937.64,789.57,15.79,80,63165.81
ORD-004018,2025-07-01,Food & Beverage,FOO-002,North America,Distributor,Standard,937.64,803.55,14.3,110,88390.72
ORD-004019,2025-07-01,Food & Beverage,FOO-002,North America,Distributor,Standard,937.64,809.63,13.65,64,51816.08
ORD-004020,2025-07-01,Food & Beverage,FOO-002,EMEA,Distributor,Transactional,937.64,851.91,9.14,92,78375.49
ORD-004021,2025-07-01,Food & Beverage,FOO-002,APAC,Distributor,Standard,937.64,778.64,16.96,97,75528.12
ORD-004022,2025-07-01,Food & Beverage,FOO-002,North America,Distributor,Strategic,937.64,720.54,23.15,135,97272.82
ORD-004023,2025-07-01,Food & Beverage,FOO-002,EMEA,Direct,Transactional,937.64,870.4,7.17,53,46130.97
ORD-004024,2025-07-01,Food & Beverage,FOO-003,North America,Distributor,Standard,455.24,384.4,15.56,83,31905.18
ORD-004025,2025-07-01,Food & Beverage,FOO-003,North America,Distributor,Standard,455.24,393.55,13.55,96,37781.27
ORD-004026,2025-07-01,Food & Beverage,FOO-003,APAC,Distributor,Transactional,455.24,404.57,11.13,57,23060.25
ORD-004027,2025-07-01,Food & Beverage,FOO-003,North America,Direct,Standard,455.24,427.03,6.2,76,32454.39
ORD-004028,2025-07-01,Food & Beverage,FOO-003,North America,Direct,Transactional,455.24,432.43,5.01,65,28108.19
ORD-004029,2025-07-01,Food & Beverage,FOO-003,EMEA,Direct,Transactional,455.24,428.3,5.92,56,23985.03
ORD-004030,2025-07-01,Food & Beverage,FOO-003,EMEA,Distributor,Standard,455.24,388.72,14.61,94,36539.44
ORD-004031,2025-07-01,Food & Beverage,FOO-003,EMEA,Direct,Standard,455.24,412.39,9.41,71,29279.74
ORD-004032,2025-07-01,Food & Beverage,FOO-003,APAC,Distributor,Strategic,455.24,341.45,25.0,96,32778.98
ORD-004033,2025-07-01,Food & Beverage,FOO-003,North America,Distributor,Transactional,455.24,409.11,10.13,64,26182.84
ORD-004034,2025-07-01,Food & Beverage,FOO-003,North America,Distributor,Strategic,455.24,350.81,22.94,119,41746.53
ORD-004035,2025-07-01,Food & Beverage,FOO-004,EMEA,Distributor,Standard,4497.65,3904.08,13.2,95,370887.87
ORD-004036,2025-07-01,Food & Beverage,FOO-004,North America,Direct,Standard,4497.65,3843.11,14.55,83,318978.29
ORD-004037,2025-07-01,Food & Beverage,FOO-004,North America,Direct,Standard,4497.65,4082.25,9.24,68,277592.97
ORD-004038,2025-07-01,Food & Beverage,FOO-004,EMEA,Distributor,Transactional,4497.65,3968.91,11.76,41,162725.38
ORD-004039,2025-07-01,Food & Beverage,FOO-004,EMEA,Direct,Standard,4497.65,4029.14,10.42,78,314273.11
ORD-004040,2025-07-01,Food & Beverage,FOO-004,EMEA,Distributor,Transactional,4497.65,4051.05,9.93,64,259267.33
ORD-004041,2025-07-01,Food & Beverage,FOO-004,North America,Direct,Standard,4497.65,4028.82,10.42,115,463314.69
ORD-004042,2025-07-01,Food & Beverage,FOO-004,North America,Direct,Standard,4497.65,4103.16,8.77,68,279014.89
ORD-004043,2025-07-01,Food & Beverage,FOO-004,APAC,Direct,Strategic,4497.65,3530.02,21.51,102,360061.97
ORD-004044,2025-07-01,Food & Beverage,FOO-004,North America,Distributor,Strategic,4497.65,3527.36,21.57,108,380954.88
ORD-004045,2025-07-01,Food & Beverage,FOO-004,North America,Distributor,Strategic,4497.65,3458.59,23.1,210,726303.97
ORD-004046,2025-07-01,Food & Beverage,FOO-004,EMEA,Direct,Standard,4497.65,3897.71,13.34,96,374180.16
ORD-004047,2025-07-01,Food & Beverage,FOO-004,EMEA,Distributor,Transactional,4497.65,4033.27,10.32,77,310561.68
ORD-004048,2025-07-01,Food & Beverage,FOO-004,North America,Direct,Strategic,4497.65,3661.43,18.59,121,443033.4
ORD-004049,2025-07-01,Food & Beverage,FOO-005,North America,Distributor,Transactional,4574.24,4044.02,11.59,83,335653.38
ORD-004050,2025-07-01,Food & Beverage,FOO-005,EMEA,Direct,Standard,4574.24,4059.1,11.26,66,267900.32
ORD-004051,2025-07-01,Food & Beverage,FOO-005,APAC,Distributor,Transactional,4574.24,3953.24,13.58,79,312306.33
ORD-004052,2025-07-01,Food & Beverage,FOO-005,APAC,Distributor,Transactional,4574.24,3992.65,12.71,70,279485.68
ORD-004053,2025-07-01,Food & Beverage,FOO-005,EMEA,Distributor,Standard,4574.24,3799.99,16.93,108,410399.23
ORD-004054,2025-07-01,Food & Beverage,FOO-005,North America,Distributor,Transactional,4574.24,4051.66,11.42,78,316029.56
ORD-004055,2025-07-01,Food & Beverage,FOO-005,APAC,Direct,Standard,4574.24,4127.22,9.77,61,251760.46
ORD-004056,2025-07-01,Food & Beverage,FOO-005,North America,Direct,Transactional,4574.24,4295.85,6.09,38,163242.33
ORD-004057,2025-07-01,Food & Beverage,FOO-005,EMEA,Distributor,Transactional,4574.24,4126.34,9.79,65,268212.4
ORD-004058,2025-07-01,Food & Beverage,FOO-005,North America,Direct,Standard,4574.24,4055.55,11.34,113,458276.62
ORD-004059,2025-07-01,Food & Beverage,FOO-005,North America,Distributor,Transactional,4574.24,4071.5,10.99,54,219860.78
ORD-004060,2025-07-01,Food & Beverage,FOO-005,EMEA,Direct,Transactional,4574.24,4202.62,8.12,91,382438.1
ORD-004061,2025-07-01,Food & Beverage,FOO-005,EMEA,Distributor,Standard,4574.24,3945.18,13.75,66,260381.95
ORD-004062,2025-07-01,Food & Beverage,FOO-006,EMEA,Direct,Strategic,3855.09,3235.38,16.08,73,236182.58
ORD-004063,2025-07-01,Food & Beverage,FOO-006,North America,Distributor,Strategic,3855.09,2969.83,22.96,153,454383.59
ORD-004064,2025-07-01,Food & Beverage,FOO-006,EMEA,Distributor,Strategic,3855.09,2996.2,22.28,88,263665.42
ORD-004065,2025-07-01,Food & Beverage,FOO-006,EMEA,Direct,Standard,3855.09,3414.51,11.43,78,266331.85
ORD-004066,2025-07-01,Food & Beverage,FOO-006,North America,Direct,Standard,3855.09,3429.87,11.03,75,257240.47
ORD-004067,2025-07-01,Food & Beverage,FOO-006,North America,Distributor,Transactional,3855.09,3500.54,9.2,57,199530.66
ORD-004068,2025-07-01,Food & Beverage,FOO-006,North America,Distributor,Standard,3855.09,3350.47,13.09,134,448962.72
ORD-004069,2025-07-01,Food & Beverage,FOO-006,EMEA,Distributor,Standard,3855.09,3286.51,14.75,77,253061.08
ORD-004070,2025-07-01,Food & Beverage,FOO-006,EMEA,Direct,Strategic,3855.09,3096.39,19.68,123,380855.6
ORD-004071,2025-07-01,Food & Beverage,FOO-006,North America,Direct,Transactional,3855.09,3574.06,7.29,68,243036.41
ORD-004072,2025-07-01,Food & Beverage,FOO-006,EMEA,Distributor,Transactional,3855.09,3378.43,12.36,71,239868.82
ORD-004073,2025-07-01,Food & Beverage,FOO-006,APAC,Direct,Standard,3855.09,3293.91,14.56,88,289864.24
ORD-004074,2025-07-01,Food & Beverage,FOO-006,EMEA,Distributor,Transactional,3855.09,3361.44,12.81,80,268915.11
ORD-004075,2025-07-01,Food & Beverage,FOO-006,EMEA,Distributor,Transactional,3855.09,3446.88,10.59,73,251622.43
ORD-004076,2025-07-01,Food & Beverage,FOO-006,EMEA,Distributor,Standard,3855.09,3242.11,15.9,104,337179.14
ORD-004077,2025-07-01,Food & Beverage,FOO-006,EMEA,Direct,Standard,3855.09,3431.76,10.98,56,192178.61
ORD-004078,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Strategic,1550.93,1266.63,18.33,122,154528.71
ORD-004079,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Strategic,1550.93,1253.86,19.15,79,99054.84
ORD-004080,2025-07-01,Food & Beverage,FOO-007,North America,Direct,Standard,1550.93,1406.15,9.34,84,118116.51
ORD-004081,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Transactional,1550.93,1454.5,6.22,61,88724.28
ORD-004082,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Strategic,1550.93,1241.89,19.93,106,131640.2
ORD-004083,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Standard,1550.93,1399.06,9.79,56,78347.46
ORD-004084,2025-07-01,Food & Beverage,FOO-007,North America,Distributor,Standard,1550.93,1302.76,16.0,81,105523.51
ORD-004085,2025-07-01,Food & Beverage,FOO-007,North America,Distributor,Strategic,1550.93,1174.11,24.3,171,200773.16
ORD-004086,2025-07-01,Food & Beverage,FOO-007,North America,Direct,Strategic,1550.93,1233.75,20.45,150,185062.28
ORD-004087,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Transactional,1550.93,1428.03,7.92,48,68545.28
ORD-004088,2025-07-01,Food & Beverage,FOO-007,EMEA,Distributor,Transactional,1550.93,1393.17,10.17,57,79410.45
ORD-004089,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Standard,1550.93,1367.98,11.8,69,94390.66
ORD-004090,2025-07-01,Food & Beverage,FOO-007,EMEA,Direct,Standard,1550.93,1407.83,9.23,68,95732.38
ORD-004091,2025-07-01,Food & Beverage,FOO-007,North America,Direct,Standard,1550.93,1351.37,12.87,124,167569.52
ORD-004092,2025-07-01,Food & Beverage,FOO-007,North America,Direct,Standard,1550.93,1413.56,8.86,126,178109.01
ORD-004093,2025-07-01,Food & Beverage,FOO-007,APAC,Direct,Strategic,1550.93,1236.24,20.29,103,127332.22
ORD-004094,2025-07-01,Food & Beverage,FOO-007,North America,Direct,Standard,1550.93,1374.8,11.36,87,119607.73
ORD-004095,2025-07-01,Food & Beverage,FOO-007,North America,Distributor,Strategic,1550.93,1194.44,22.99,139,166027.81
ORD-004096,2025-07-01,Food & Beverage,FOO-007,APAC,Direct,Standard,1550.93,1350.36,12.93,45,60766.37
ORD-004097,2025-07-01,Food & Beverage,FOO-007,APAC,Distributor,Strategic,1550.93,1190.72,23.23,110,130979.71
ORD-004098,2025-07-01,Food & Beverage,FOO-007,EMEA,Distributor,Transactional,1550.93,1363.53,12.08,49,66813.09
ORD-004099,2025-07-01,Food & Beverage,FOO-007,EMEA,Distributor,Transactional,1550.93,1359.19,12.36,55,74755.29
ORD-004100,2025-07-01,Food & Beverage,FOO-008,EMEA,Direct,Strategic,604.44,488.08,19.25,92,44903.62
ORD-004101,2025-07-01,Food & Beverage,FOO-008,North America,Distributor,Standard,604.44,516.67,14.52,110,56834.01
ORD-004102,2025-07-01,Food & Beverage,FOO-008,APAC,Distributor,Standard,604.44,501.15,17.09,102,51117.43
ORD-004103,2025-07-01,Food & Beverage,FOO-008,APAC,Direct,Transactional,604.44,559.17,7.49,48,26840.38
ORD-004104,2025-07-01,Food & Beverage,FOO-008,APAC,Distributor,Standard,604.44,508.39,15.89,49,24910.96
ORD-004105,2025-07-01,Food & Beverage,FOO-008,North America,Distributor,Standard,604.44,513.4,15.06,86,44152.44
ORD-004106,2025-07-01,Food & Beverage,FOO-008,APAC,Direct,Strategic,604.44,479.21,20.72,83,39774.84
ORD-004107,2025-07-01,Food & Beverage,FOO-008,APAC,Distributor,Standard,604.44,505.4,16.39,77,38915.9
ORD-004108,2025-07-01,Food & Beverage,FOO-008,APAC,Direct,Strategic,604.44,463.98,23.24,92,42685.78
ORD-004109,2025-07-01,Food & Beverage,FOO-008,EMEA,Direct,Strategic,604.44,497.88,17.63,155,77170.96
ORD-004110,2025-07-01,Food & Beverage,FOO-008,North America,Direct,Strategic,604.44,476.38,21.19,176,83842.38
ORD-004111,2025-07-01,Food & Beverage,FOO-008,North America,Direct,Standard,604.44,534.32,11.6,87,46486.12
ORD-004112,2025-07-01,Food & Beverage,FOO-008,North America,Direct,Standard,604.44,534.04,11.65,58,30974.34
ORD-004113,2025-07-01,Food & Beverage,FOO-008,APAC,Direct,Transactional,604.44,562.5,6.94,72,40499.73
ORD-004114,2025-07-01,Food & Beverage,FOO-008,EMEA,Direct,Standard,604.44,528.81,12.51,64,33844.11
ORD-004115,2025-07-01,Food & Beverage,FOO-008,EMEA,Direct,Standard,604.44,533.59,11.72,74,39485.41
ORD-004116,2025-07-01,Food & Beverage,FOO-008,APAC,Distributor,Transactional,604.44,536.44,11.25,81,43451.41
ORD-004117,2025-07-01,Food & Beverage,FOO-008,APAC,Direct,Transactional,604.44,565.57,6.43,47,26581.83
ORD-004118,2025-07-01,Food & Beverage,FOO-008,North America,Direct,Transactional,604.44,542.99,10.17,90,48869.33
ORD-004119,2025-07-01,Food & Beverage,FOO-008,APAC,Direct,Transactional,604.44,550.79,8.88,53,29192.12
ORD-004120,2025-07-01,Food & Beverage,FOO-008,North America,Direct,Strategic,604.44,475.34,21.36,144,68449.37
ORD-004121,2025-07-01,Food & Beverage,FOO-008,EMEA,Distributor,Transactional,604.44,533.86,11.68,46,24557.49
ORD-004122,2025-07-01,Food & Beverage,FOO-009,North America,Distributor,Strategic,3287.2,2494.8,24.11,128,319334.52
ORD-004123,2025-07-01,Food & Beverage,FOO-009,North America,Distributor,Strategic,3287.2,2625.1,20.14,116,304511.31
ORD-004124,2025-07-01,Food & Beverage,FOO-009,EMEA,Direct,Standard,3287.2,2906.84,11.57,63,183131.04
ORD-004125,2025-07-01,Food & Beverage,FOO-009,APAC,Distributor,Strategic,3287.2,2404.47,26.85,175,420782.04
ORD-004126,2025-07-01,Food & Beverage,FOO-009,North America,Direct,Transactional,3287.2,3113.69,5.28,69,214844.36
ORD-004127,2025-07-01,Food & Beverage,FOO-009,APAC,Direct,Standard,3287.2,2827.07,14.0,54,152661.69
ORD-004128,2025-07-01,Food & Beverage,FOO-009,North America,Direct,Transactional,3287.2,3139.02,4.51,80,251121.76
ORD-004129,2025-07-01,Food & Beverage,FOO-009,North America,Distributor,Transactional,3287.2,2881.37,12.35,79,227628.08
ORD-004130,2025-07-01,Food & Beverage,FOO-009,APAC,Distributor,Standard,3287.2,2816.94,14.31,58,163382.28
ORD-004131,2025-07-01,Food & Beverage,FOO-009,North America,Distributor,Strategic,3287.2,2592.62,21.13,116,300743.62
ORD-004132,2025-07-01,Food & Beverage,FOO-009,North America,Direct,Transactional,3287.2,3012.31,8.36,42,126517.09
ORD-004133,2025-07-01,Food & Beverage,FOO-009,APAC,Direct,Standard,3287.2,2865.35,12.83,78,223497.52
ORD-004134,2025-07-01,Food & Beverage,FOO-009,EMEA,Direct,Transactional,3287.2,3057.92,6.97,70,214054.66
ORD-004135,2025-07-01,Food & Beverage,FOO-009,North America,Distributor,Standard,3287.2,2710.36,17.55,84,227670.66
ORD-004136,2025-07-01,Food & Beverage,FOO-009,APAC,Distributor,Transactional,3287.2,2867.37,12.77,42,120429.7
ORD-004137,2025-07-01,Food & Beverage,FOO-009,North America,Direct,Strategic,3287.2,2687.19,18.25,102,274093.6
ORD-004138,2025-07-01,Food & Beverage,FOO-009,EMEA,Direct,Strategic,3287.2,2698.46,17.91,91,245560.0
ORD-004139,2025-07-01,Food & Beverage,FOO-010,APAC,Direct,Strategic,2170.85,1743.59,19.68,99,172615.25
ORD-004140,2025-07-01,Food & Beverage,FOO-010,APAC,Distributor,Strategic,2170.85,1642.98,24.32,81,133081.64
ORD-004141,2025-07-01,Food & Beverage,FOO-010,North America,Direct,Strategic,2170.85,1783.9,17.82,102,181958.13
ORD-004142,2025-07-01,Food & Beverage,FOO-010,North America,Direct,Strategic,2170.85,1740.36,19.83,152,264534.0
ORD-004143,2025-07-01,Food & Beverage,FOO-010,APAC,Direct,Standard,2170.85,1891.35,12.88,92,174003.97
ORD-004144,2025-07-01,Food & Beverage,FOO-010,North America,Direct,Standard,2170.85,1925.37,11.31,83,159805.72
ORD-004145,2025-07-01,Food & Beverage,FOO-010,North America,Distributor,Standard,2170.85,1855.09,14.55,84,155827.89
ORD-004146,2025-07-01,Food & Beverage,FOO-010,EMEA,Distributor,Transactional,2170.85,1897.02,12.61,62,117615.18
ORD-004147,2025-07-01,Food & Beverage,FOO-010,North America,Distributor,Strategic,2170.85,1677.62,22.72,91,152663.07
ORD-004148,2025-07-01,Food & Beverage,FOO-010,North America,Direct,Standard,2170.85,1849.09,14.82,110,203400.33
ORD-004149,2025-07-01,Food & Beverage,FOO-010,North America,Distributor,Strategic,2170.85,1653.97,23.81,103,170358.4
ORD-004150,2025-07-01,Food & Beverage,FOO-010,North America,Direct,Standard,2170.85,1907.34,12.14,93,177382.93
ORD-004151,2025-10-01,Biopharma Consumables,BIO-001,APAC,Direct,Transactional,1779.25,1589.34,10.67,50,79467.08
ORD-004152,2025-10-01,Biopharma Consumables,BIO-001,EMEA,Distributor,Standard,1779.25,1510.91,15.08,65,98208.98
ORD-004153,2025-10-01,Biopharma Consumables,BIO-001,EMEA,Direct,Standard,1779.25,1623.63,8.75,117,189964.22
ORD-004154,2025-10-01,Biopharma Consumables,BIO-001,North America,Direct,Standard,1779.25,1615.2,9.22,82,132446.8
ORD-004155,2025-10-01,Biopharma Consumables,BIO-001,EMEA,Distributor,Transactional,1779.25,1580.28,11.18,65,102718.3
ORD-004156,2025-10-01,Biopharma Consumables,BIO-001,EMEA,Distributor,Transactional,1779.25,1586.72,10.82,55,87269.37
ORD-004157,2025-10-01,Biopharma Consumables,BIO-001,EMEA,Direct,Transactional,1779.25,1587.44,10.78,38,60322.85
ORD-004158,2025-10-01,Biopharma Consumables,BIO-001,North America,Direct,Standard,1779.25,1561.25,12.25,62,96797.61
ORD-004159,2025-10-01,Biopharma Consumables,BIO-001,APAC,Direct,Strategic,1779.25,1394.11,21.65,101,140805.18
ORD-004160,2025-10-01,Biopharma Consumables,BIO-001,EMEA,Direct,Transactional,1779.25,1664.79,6.43,42,69921.34
