initiative_id,initiative_name,business_unit,product_family,region,owner,priority,lifecycle_stage,quarter,checkpoint,planned_revenue,actual_revenue,planned_otd_pct,actual_otd_pct,backlog_days,customer_adoption_pct,gross_margin_pct,budget_utilization_pct,risk_level
INIT-0063,Cartridges Initiative 18,Industrial,Cartridges,North America,PMM_16,Medium,Mature,2025Q3,Month2,153731.89,158352.36,95,97.5,4,59.3,33.2,91.3,Low
INIT-0063,Cartridges Initiative 18,Industrial,Cartridges,North America,PMM_16,Medium,Mature,2025Q3,Month3,150593.4,153712.54,95,99.9,9,89.2,30.5,89.7,Low
INIT-0063,Cartridges Initiative 18,Industrial,Cartridges,North America,PMM_16,Medium,Mature,2025Q4,Month1,166184.21,163385.56,95,96.6,8,70.6,35.0,103.0,Low
INIT-0063,Cartridges Initiative 18,Industrial,Cartridges,North America,PMM_16,Medium,Mature,2025Q4,Month2,153650.57,153863.39,95,98.0,8,56.8,33.7,80.3,Low
INIT-0063,Cartridges Initiative 18,Industrial,Cartridges,North America,PMM_16,Medium,Mature,2025Q4,Month3,160456.23,161058.69,95,100.4,10,74.2,25.5,98.3,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q1,Month1,329464.46,346138.74,95,90.9,9,77.3,30.7,98.7,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q1,Month2,329665.74,323254.98,95,90.2,13,76.1,32.3,90.8,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q1,Month3,354222.38,367981.83,95,93.2,29,61.7,33.7,93.3,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q2,Month1,378868.5,360833.02,95,96.4,26,72.8,28.9,83.8,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q2,Month2,401366.24,427514.12,95,91.6,16,88.4,27.4,102.3,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q2,Month3,413446.92,394578.32,95,92.6,27,79.3,24.3,90.7,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q3,Month1,467354.71,484921.08,95,93.2,15,72.7,30.4,90.2,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q3,Month2,465394.67,496741.92,95,90.2,23,88.2,36.9,102.3,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q3,Month3,472113.45,489875.76,95,91.9,12,76.9,27.2,72.9,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q4,Month1,514424.25,523460.89,95,92.4,26,76.5,28.4,107.2,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q4,Month2,508492.25,522159.73,95,90.0,20,99.4,35.3,85.8,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2024Q4,Month3,512533.84,503543.25,95,96.0,14,92.6,34.7,99.3,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q1,Month1,621789.32,596541.96,95,93.1,30,86.5,32.4,84.3,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q1,Month2,606566.37,601095.76,95,90.4,26,81.0,30.1,101.8,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q1,Month3,616581.12,585803.32,95,91.3,31,65.9,21.0,90.7,Medium
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q2,Month1,717295.87,689419.13,95,94.0,9,89.0,29.7,93.7,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q2,Month2,664785.24,637853.39,95,90.9,27,76.0,33.2,104.0,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q2,Month3,667490.96,718907.04,95,96.2,29,82.7,28.8,102.6,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q3,Month1,791518.17,775412.0,95,90.9,8,67.5,28.0,89.7,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q3,Month2,744108.64,785031.46,95,93.6,12,88.3,28.4,87.2,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q3,Month3,757264.55,744032.55,95,92.2,26,74.0,29.0,83.5,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q4,Month1,849597.48,816049.48,95,94.6,30,75.8,33.8,102.4,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q4,Month2,844856.87,851981.06,95,92.2,27,86.0,24.6,101.0,Low
INIT-0064,Gas Filters Initiative 19,Industrial,Gas Filters,EMEA,PMM_12,Medium,Growth,2025Q4,Month3,864516.76,858165.54,95,91.0,25,85.5,28.6,95.7,Low
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q1,Month1,324432.36,267253.98,95,81.2,70,64.7,30.2,85.2,High
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q1,Month2,317063.09,285238.73,95,84.3,34,47.0,27.4,83.7,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q1,Month3,333474.36,306555.42,95,83.8,77,42.5,31.4,99.1,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q2,Month1,364208.08,347901.18,95,90.1,80,46.4,25.5,86.5,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q2,Month2,353269.17,334612.77,95,81.7,33,58.3,26.4,85.2,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q2,Month3,360365.08,338001.78,95,87.7,74,46.3,29.8,94.7,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q3,Month1,381832.41,323116.01,95,86.4,76,55.7,34.0,107.2,High
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q3,Month2,389275.87,364523.72,95,81.8,53,61.6,29.9,93.5,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q3,Month3,373365.27,342696.26,95,88.7,33,48.9,31.8,105.8,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q4,Month1,402690.66,359763.85,95,83.5,60,39.9,26.8,83.2,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q4,Month2,430649.2,383303.31,95,88.4,46,47.4,36.7,86.5,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2024Q4,Month3,420629.24,358401.43,95,89.7,70,65.3,33.9,82.6,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q1,Month1,459325.25,419411.92,95,85.6,59,57.4,31.8,100.7,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q1,Month2,475620.35,449630.8,95,84.1,40,62.6,25.8,85.6,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q1,Month3,454749.48,424694.14,95,81.3,57,50.6,35.5,108.1,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q2,Month1,479779.8,402769.16,95,88.7,57,82.5,30.2,84.1,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q2,Month2,515481.33,490109.6,95,84.6,50,49.1,28.7,81.5,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q2,Month3,479327.98,443018.12,95,80.1,61,57.4,32.0,84.1,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q3,Month1,556514.06,478618.71,95,83.0,57,50.3,27.8,91.6,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q3,Month2,522484.94,498584.09,95,90.0,57,54.2,28.6,93.8,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q3,Month3,531240.19,473286.91,95,86.5,66,55.7,31.1,80.1,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q4,Month1,595608.26,505431.66,95,87.0,47,52.1,30.5,93.8,Medium
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q4,Month2,566937.07,468079.02,95,86.8,66,73.6,31.5,99.1,High
INIT-0065,Gas Filters Initiative 20,Industrial,Gas Filters,APAC,PMM_01,Medium,Launch,2025Q4,Month3,563270.79,467992.53,95,87.9,42,59.8,32.8,89.1,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q1,Month1,189744.59,177874.28,95,86.8,15,92.4,23.0,95.1,Low
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q1,Month2,194115.44,175499.39,95,93.2,15,78.0,25.8,89.6,Low
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q1,Month3,189279.75,163989.25,95,90.2,38,84.9,33.3,94.8,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q2,Month1,178820.43,143476.05,95,89.6,28,65.9,31.8,89.4,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q2,Month2,185875.11,160392.01,95,87.2,30,88.4,28.8,74.9,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q2,Month3,179858.13,149004.27,95,92.5,23,62.0,26.2,90.2,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q3,Month1,173700.21,145873.9,95,85.2,22,83.6,22.1,81.1,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q3,Month2,169453.52,155147.14,95,86.3,21,100.0,28.0,96.2,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q3,Month3,166399.71,140605.58,95,91.8,41,75.8,24.1,93.4,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q4,Month1,162058.59,133198.16,95,90.5,38,61.8,31.7,105.9,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q4,Month2,150429.34,130318.31,95,87.9,34,68.0,29.1,98.7,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2024Q4,Month3,157532.55,138815.02,95,86.0,44,68.6,27.7,95.9,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q1,Month1,154761.44,136002.68,95,91.3,33,58.0,23.9,100.8,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q1,Month2,142749.03,120552.4,95,88.1,18,73.6,23.3,95.2,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q1,Month3,152515.64,133131.93,95,86.0,42,68.8,27.5,90.8,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q2,Month1,135613.1,117701.05,95,86.3,30,78.9,24.7,92.4,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q2,Month2,146881.96,120016.41,95,87.3,39,65.2,30.7,91.4,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q2,Month3,139231.14,113854.28,95,89.2,40,73.9,24.9,89.0,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q3,Month1,126663.37,114728.94,95,93.0,18,58.6,35.1,110.0,Low
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q3,Month2,133320.46,115964.25,95,87.6,40,79.9,26.7,89.8,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q3,Month3,134758.82,125607.0,95,87.9,23,88.2,28.9,94.1,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q4,Month1,121396.35,97364.39,95,89.3,25,72.9,25.3,89.1,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q4,Month2,116906.15,107163.63,95,92.3,37,78.7,24.6,91.7,Medium
INIT-0066,Beer Initiative 1,Food & Beverage,Beer,EMEA,PMM_10,High,Decline,2025Q4,Month3,120930.74,105069.16,95,91.8,18,79.3,24.5,106.9,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q1,Month1,123660.34,105248.43,95,90.0,64,57.3,24.6,81.6,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q1,Month2,117661.4,96874.5,95,86.4,32,47.3,29.9,88.9,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q1,Month3,119135.24,107116.93,95,83.3,65,64.9,29.1,74.5,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q2,Month1,139138.77,124601.66,95,89.1,58,67.5,27.2,92.1,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q2,Month2,126139.14,113599.98,95,83.1,46,38.3,30.6,101.9,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q2,Month3,133852.13,126307.69,95,83.6,59,47.9,23.6,90.6,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q3,Month1,152852.73,127427.37,95,84.7,27,68.0,27.8,93.7,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q3,Month2,142096.45,118732.46,95,82.9,26,54.0,28.3,99.4,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q3,Month3,150446.26,140952.14,95,84.5,62,48.3,21.7,91.4,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q4,Month1,166774.03,141122.17,95,89.7,33,51.7,32.3,91.6,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q4,Month2,162697.21,149113.23,95,91.8,58,49.1,33.9,88.4,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2024Q4,Month3,167397.35,156750.0,95,90.6,63,57.0,24.6,88.4,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q1,Month1,165362.94,147201.56,95,87.9,22,46.9,29.4,86.7,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q1,Month2,164618.76,155564.11,95,87.2,64,57.4,29.6,101.3,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q1,Month3,176590.78,154573.59,95,89.5,28,47.1,33.8,97.9,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q2,Month1,171425.88,149638.34,95,91.7,43,64.3,31.1,88.8,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q2,Month2,186056.63,162245.47,95,83.4,32,47.0,26.6,89.6,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q2,Month3,176054.53,168706.61,95,92.6,57,50.5,25.8,74.6,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q3,Month1,185762.93,170786.01,95,83.6,38,63.5,33.2,87.3,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q3,Month2,198470.86,175430.71,95,89.7,37,71.4,25.5,81.5,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q3,Month3,184063.65,165928.92,95,86.7,24,51.1,27.9,96.3,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q4,Month1,205764.95,191059.53,95,84.8,54,79.0,29.7,91.1,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q4,Month2,222040.87,198336.88,95,82.1,56,59.6,30.7,93.1,Medium
INIT-0067,Beer Initiative 2,Food & Beverage,Beer,EMEA,PMM_04,Low,Launch,2025Q4,Month3,208424.52,188324.7,95,83.6,43,61.8,31.0,84.8,Medium
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q1,Month1,213913.71,210303.52,95,93.3,11,73.2,28.1,92.9,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q1,Month2,211439.47,208606.92,95,94.9,22,73.4,28.2,86.5,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q1,Month3,196600.14,194995.35,95,97.0,15,77.4,22.5,83.0,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q2,Month1,199943.07,197003.25,95,94.1,13,82.7,27.3,97.2,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q2,Month2,207553.92,208279.93,95,95.1,9,66.9,27.3,88.3,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q2,Month3,201068.01,209041.4,95,95.7,14,88.2,29.4,91.8,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q3,Month1,202931.34,206603.84,95,93.2,14,84.1,27.2,81.0,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q3,Month2,213570.14,216269.33,95,96.6,23,82.1,27.3,83.4,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q3,Month3,213409.62,209758.64,95,96.1,12,73.1,27.7,88.4,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q4,Month1,215202.16,214054.35,95,96.3,20,83.2,29.1,93.1,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q4,Month2,210396.55,210363.34,95,96.9,15,72.8,28.1,100.1,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2024Q4,Month3,204650.5,204517.44,95,96.2,15,77.2,27.3,89.3,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q1,Month1,203390.58,210425.51,95,96.0,10,68.7,31.3,87.5,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q1,Month2,208789.4,209133.57,95,94.7,12,55.4,26.6,105.7,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q1,Month3,202809.15,206517.84,95,95.3,5,83.3,26.9,82.4,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q2,Month1,208971.04,208997.76,95,94.1,12,65.9,32.0,107.9,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q2,Month2,219126.69,227475.77,95,93.5,13,72.2,23.5,110.0,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q2,Month3,219241.54,226019.98,95,92.5,18,76.6,24.5,90.7,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q3,Month1,235339.71,236094.26,95,95.7,13,70.0,22.3,90.2,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q3,Month2,218917.06,220869.07,95,93.7,12,75.6,26.1,101.7,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q3,Month3,237452.33,233981.24,95,93.5,13,89.5,31.9,89.3,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q4,Month1,222674.21,221608.26,95,93.9,13,75.5,29.7,95.4,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q4,Month2,236290.23,239771.35,95,96.5,18,90.5,27.8,86.9,Low
INIT-0068,Dairy Initiative 3,Food & Beverage,Dairy,APAC,PMM_16,High,Mature,2025Q4,Month3,218858.02,226275.83,95,97.2,14,66.1,30.5,89.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q1,Month1,269657.52,276315.33,95,96.4,30,61.6,28.3,88.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q1,Month2,253182.84,265814.99,95,96.9,28,86.0,31.8,96.2,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q1,Month3,255497.97,264001.14,95,97.3,33,80.1,27.7,89.4,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q2,Month1,312755.24,324949.81,95,91.0,18,69.9,26.1,100.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q2,Month2,307018.78,298462.91,95,91.8,17,81.0,27.3,96.3,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q2,Month3,293118.87,285534.33,95,97.8,20,65.6,31.0,90.0,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q3,Month1,335506.55,343129.72,95,96.9,31,75.6,27.7,100.6,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q3,Month2,368472.08,390483.96,95,92.8,14,84.6,23.8,98.1,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q3,Month3,344730.27,356354.48,95,92.9,21,78.2,27.1,98.5,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q4,Month1,407107.87,429497.2,95,95.3,33,79.5,31.7,96.8,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q4,Month2,406667.0,393433.49,95,96.3,31,89.4,23.3,89.9,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2024Q4,Month3,395248.17,405278.87,95,97.7,27,70.7,29.4,84.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q1,Month1,444793.93,433433.57,95,91.1,30,59.2,25.6,96.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q1,Month2,455507.36,459811.43,95,97.3,22,80.2,25.8,87.0,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q1,Month3,468548.3,454821.72,95,94.5,22,83.3,30.0,77.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q2,Month1,518048.56,554524.13,95,95.0,29,77.8,29.1,91.7,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q2,Month2,526786.81,537241.48,95,92.4,14,95.1,25.4,102.0,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q2,Month3,566823.19,608943.49,95,98.5,10,86.4,23.6,108.8,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q3,Month1,650110.52,695872.18,95,95.0,18,91.6,23.7,83.4,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q3,Month2,656276.35,656764.74,95,93.9,14,84.5,26.1,87.4,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q3,Month3,642306.49,629379.07,95,96.0,25,68.4,28.9,102.4,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q4,Month1,685949.28,686168.77,95,92.3,15,66.4,31.0,85.4,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q4,Month2,692491.18,657985.44,95,94.5,32,70.7,23.4,92.2,Low
INIT-0069,Beer Initiative 4,Food & Beverage,Beer,North America,PMM_08,Medium,Growth,2025Q4,Month3,726219.43,777849.62,95,95.6,12,66.9,24.4,99.1,Low
INIT-0070,Beer Initiative 5,Food & Beverage,Beer,APAC,PMM_11,Low,Mature,2024Q1,Month1,225854.11,229188.69,95,95.2,12,74.8,30.1,95.6,Low
INIT-0070,Beer Initiative 5,Food & Beverage,Beer,APAC,PMM_11,Low,Mature,2024Q1,Month2,212560.01,212835.9,95,95.9,13,64.4,28.0,101.1,Low
INIT-0070,Beer Initiative 5,Food & Beverage,Beer,APAC,PMM_11,Low,Mature,2024Q1,Month3,226251.72,225589.63,95,95.7,10,73.3,25.7,85.1,Low
