initiative_id,initiative_name,business_unit,product_family,region,owner,priority,lifecycle_stage,quarter,checkpoint,planned_revenue,actual_revenue,planned_otd_pct,actual_otd_pct,backlog_days,customer_adoption_pct,gross_margin_pct,budget_utilization_pct,risk_level,revenue_attainment,otd_attainment,backlog_score,adoption_score,margin_score,budget_score,aos_health,execution_score,revenue_variance_pct,otd_variance_pct,status,risk_category,priority_rank
INIT-0071,Wine Initiative 6,Food & Beverage,Wine,APAC,PMM_13,Medium,Growth,2025Q3,Month2,463267.41,449469.74,95,92.0,29,90.1,26.8,102.6,Low,0.97,0.968,0.678,0.901,0.536,0.948,0.873,0.823,-2.978338148155076,-3.0,Amber,Medium,132
INIT-0071,Wine Initiative 6,Food & Beverage,Wine,APAC,PMM_13,Medium,Growth,2025Q3,Month3,460009.85,481998.51,95,94.1,31,67.5,29.1,83.4,Low,1.048,0.991,0.656,0.675,0.582,0.668,0.856,0.823,4.780041123032482,-0.9000000000000057,Amber,Medium,149
INIT-0071,Wine Initiative 6,Food & Beverage,Wine,APAC,PMM_13,Medium,Growth,2025Q4,Month1,534092.58,538572.63,95,91.5,32,73.2,26.1,104.0,Low,1.008,0.963,0.644,0.732,0.522,0.92,0.86,0.804,0.8388152480980071,-3.5,Amber,Medium,149
INIT-0071,Wine Initiative 6,Food & Beverage,Wine,APAC,PMM_13,Medium,Growth,2025Q4,Month2,526969.58,524495.86,95,95.0,41,85.9,24.8,100.2,Low,0.995,1.0,0.544,0.859,0.496,0.996,0.865,0.772,-0.46942368096465303,0.0,Amber,Medium,141
INIT-0071,Wine Initiative 6,Food & Beverage,Wine,APAC,PMM_13,Medium,Growth,2025Q4,Month3,518417.72,518231.86,95,93.1,29,73.3,21.9,97.1,Low,1.0,0.98,0.678,0.733,0.438,0.942,0.859,0.829,-0.03585139798076077,-1.9000000000000057,Amber,Medium,150
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q1,Month1,155983.12,148622.76,95,90.3,16,73.9,20.3,83.0,Low,0.953,0.951,0.822,0.739,0.406,0.66,0.827,0.886,-4.718690073643858,-4.700000000000003,Amber,Medium,171
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q1,Month2,154933.1,158332.49,95,94.1,35,92.6,24.2,84.8,Low,1.022,0.991,0.611,0.926,0.484,0.696,0.858,0.801,2.1941018413753968,-0.9000000000000057,Amber,Medium,150
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q1,Month3,156888.19,161000.98,95,92.5,41,89.3,25.8,91.7,Low,1.026,0.974,0.544,0.893,0.516,0.834,0.86,0.759,2.621478391713237,-2.5,Amber,Medium,146
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q2,Month1,178900.56,176296.99,95,89.9,24,75.0,26.9,101.1,Low,0.985,0.946,0.733,0.75,0.538,0.978,0.871,0.84,-1.455316853116618,-5.099999999999994,Amber,Medium,136
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q2,Month2,183010.35,184581.81,95,89.6,23,84.6,28.7,102.8,Low,1.009,0.943,0.744,0.846,0.574,0.944,0.89,0.844,0.8586727471970803,-5.400000000000006,Amber,Medium,108
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q2,Month3,183618.96,186681.88,95,95.4,28,72.0,27.6,100.9,Low,1.017,1.004,0.689,0.72,0.552,0.982,0.885,0.847,1.6680848208703574,0.4000000000000057,Amber,Medium,114
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q3,Month1,200900.34,211503.62,95,90.2,34,87.7,29.3,98.4,Low,1.053,0.949,0.622,0.877,0.586,0.968,0.895,0.786,5.277880565060268,-4.799999999999997,Amber,Medium,109
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q3,Month2,196819.38,205225.8,95,93.3,45,83.3,24.4,97.5,Low,1.043,0.982,0.5,0.833,0.488,0.95,0.863,0.741,4.271134275496642,-1.7000000000000028,Amber,Medium,148
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q3,Month3,197858.91,204219.22,95,90.6,17,87.0,26.2,90.9,Low,1.032,0.954,0.811,0.87,0.524,0.818,0.895,0.882,3.2145684012916056,-4.400000000000006,Amber,Medium,108
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q4,Month1,238435.68,233224.43,95,92.4,36,85.9,26.9,95.5,Low,0.978,0.973,0.6,0.859,0.538,0.91,0.858,0.786,-2.1855999068595775,-2.5999999999999943,Amber,Medium,151
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q4,Month2,241445.82,256217.47,95,90.1,24,81.7,32.8,89.2,Low,1.061,0.948,0.733,0.817,0.656,0.784,0.897,0.841,6.1179978183097115,-4.900000000000006,Amber,Medium,98
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2024Q4,Month3,235884.53,225424.85,95,93.3,40,85.0,23.9,83.1,Medium,0.956,0.982,0.556,0.85,0.478,0.662,0.813,0.769,-4.434237378771721,-1.7000000000000028,Amber,Medium,175
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q1,Month1,261487.21,269459.81,95,92.6,39,77.2,30.6,79.1,Low,1.03,0.975,0.567,0.772,0.612,0.582,0.837,0.771,3.0489445353751745,-2.4000000000000057,Amber,Medium,162
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q1,Month2,270286.04,257577.14,95,94.3,31,65.1,33.2,97.7,Low,0.953,0.993,0.656,0.651,0.664,0.954,0.857,0.824,-4.702018646615995,-0.7000000000000028,Amber,Medium,141
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q1,Month3,277997.54,281004.33,95,88.4,16,87.2,22.1,80.8,Low,1.011,0.931,0.822,0.872,0.442,0.616,0.856,0.876,1.081588707583541,-6.599999999999994,Amber,Medium,144
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q2,Month1,320403.57,342687.91,95,88.8,25,78.0,26.6,101.1,Low,1.07,0.935,0.722,0.78,0.532,0.978,0.899,0.828,6.955084801333508,-6.200000000000003,Amber,Medium,82
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q2,Month2,302705.34,325778.21,95,93.6,29,70.2,28.3,95.0,Low,1.076,0.985,0.678,0.702,0.566,0.9,0.892,0.832,7.622221002113802,-1.4000000000000057,Amber,Medium,95
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q2,Month3,299317.17,305616.37,95,94.2,26,99.3,27.4,85.8,Low,1.021,0.992,0.711,0.993,0.548,0.716,0.888,0.851,2.1045234391331484,-0.7999999999999972,Amber,Medium,107
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q3,Month1,336067.14,333700.61,95,88.4,22,77.9,33.9,93.8,Low,0.993,0.931,0.756,0.779,0.678,0.876,0.88,0.843,-0.7041836937702471,-6.599999999999994,Amber,Medium,122
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q3,Month2,343581.6,335057.32,95,90.9,24,64.5,27.2,95.2,Low,0.975,0.957,0.733,0.645,0.544,0.904,0.852,0.845,-2.481005967723525,-4.099999999999994,Amber,Medium,152
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q3,Month3,331986.17,331128.35,95,91.6,29,73.9,21.0,87.3,Low,0.997,0.964,0.678,0.739,0.42,0.746,0.834,0.821,-0.2583902817397505,-3.4000000000000057,Amber,Medium,164
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q4,Month1,421440.04,438204.91,95,93.5,30,69.1,26.2,99.0,Low,1.04,0.984,0.667,0.691,0.524,0.98,0.88,0.825,3.977996490319239,-1.5,Amber,Medium,122
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q4,Month2,425390.76,424247.33,95,92.9,21,71.4,30.1,80.1,Low,0.997,0.978,0.767,0.714,0.602,0.602,0.851,0.872,-0.26879521313532834,-2.0999999999999943,Amber,Medium,155
INIT-0072,Wine Initiative 7,Food & Beverage,Wine,APAC,PMM_02,Medium,Growth,2025Q4,Month3,425106.97,440096.4,95,94.1,27,71.1,26.2,87.1,Low,1.035,0.991,0.7,0.711,0.524,0.742,0.863,0.845,3.5260372230547175,-0.9000000000000057,Amber,Medium,145
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q1,Month1,276680.23,286971.17,95,94.7,8,65.3,30.1,76.4,Low,1.037,0.997,0.911,0.653,0.602,0.528,0.877,0.954,3.7194345255532,-0.29999999999999716,Amber,Medium,121
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q1,Month2,265960.73,279429.09,95,90.4,8,77.1,22.4,89.9,Low,1.051,0.952,0.911,0.771,0.448,0.798,0.896,0.931,5.064040845428589,-4.599999999999994,Amber,Medium,96
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q1,Month3,283614.02,288872.0,95,95.6,20,84.5,26.2,86.4,Low,1.019,1.006,0.778,0.845,0.524,0.728,0.884,0.892,1.853921043818631,0.5999999999999943,Amber,Medium,111
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q2,Month1,313906.23,328333.96,95,92.3,34,69.4,27.2,93.2,Low,1.046,0.972,0.622,0.694,0.544,0.864,0.864,0.797,4.596191034500984,-2.700000000000003,Amber,Medium,145
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q2,Month2,325826.74,316608.0,95,93.1,20,66.3,35.2,100.9,Low,0.972,0.98,0.778,0.663,0.704,0.982,0.888,0.879,-2.829338070902342,-1.9000000000000057,Amber,Medium,109
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q2,Month3,321313.52,321893.18,95,96.6,13,84.0,30.9,94.9,Low,1.002,1.017,0.856,0.84,0.618,0.898,0.918,0.936,0.18040323980141712,1.5999999999999943,Green,Low,57
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q3,Month1,371054.65,357866.69,95,93.2,11,78.7,27.4,104.3,Low,0.964,0.981,0.878,0.787,0.548,0.914,0.89,0.929,-3.55418265207026,-1.7999999999999972,Amber,Medium,114
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q3,Month2,376861.93,364241.84,95,90.8,23,86.1,29.8,78.1,Low,0.967,0.956,0.744,0.861,0.596,0.562,0.843,0.85,-3.348730395771196,-4.200000000000003,Amber,Medium,165
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q3,Month3,376725.69,405228.74,95,93.2,26,91.0,29.2,85.3,Low,1.076,0.981,0.711,0.91,0.584,0.706,0.899,0.846,7.565995831078041,-1.7999999999999972,Amber,Medium,97
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q4,Month1,441879.67,476503.05,95,94.8,14,71.2,30.8,102.2,Low,1.078,0.998,0.844,0.712,0.616,0.956,0.932,0.921,7.835477020248523,-0.20000000000000284,Green,Low,30
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q4,Month2,436872.44,432570.33,95,97.0,25,96.3,29.3,101.3,Low,0.99,1.021,0.722,0.963,0.586,0.974,0.911,0.872,-0.9847519793191775,2.0,Green,Low,75
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2024Q4,Month3,447069.44,452340.16,95,95.1,12,75.5,25.2,102.0,Low,1.012,1.001,0.867,0.755,0.504,0.96,0.906,0.934,1.1789488451726808,0.09999999999999432,Green,Low,85
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q1,Month1,502542.68,507776.09,95,92.6,11,74.3,27.8,84.9,Low,1.01,0.975,0.878,0.743,0.556,0.698,0.88,0.926,1.0413861763940193,-2.4000000000000057,Amber,Medium,112
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q1,Month2,519434.81,538246.38,95,95.3,23,79.4,26.9,81.3,Low,1.036,1.003,0.744,0.794,0.538,0.626,0.871,0.874,3.6215458875388054,0.29999999999999716,Amber,Medium,126
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q1,Month3,504666.04,533271.18,95,94.0,32,74.2,27.0,86.2,Low,1.057,0.989,0.644,0.742,0.54,0.724,0.865,0.817,5.668132533744508,-1.0,Amber,Medium,136
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q2,Month1,571426.49,602817.38,95,92.8,11,85.7,27.1,74.1,Low,1.055,0.977,0.878,0.857,0.542,0.482,0.884,0.927,5.4934257598033325,-2.200000000000003,Amber,Medium,114
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q2,Month2,573773.79,573331.86,95,94.2,31,87.2,29.7,88.0,Low,0.999,0.992,0.656,0.872,0.594,0.76,0.869,0.824,-0.07702164297188466,-0.7999999999999972,Amber,Medium,142
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q2,Month3,592932.19,593493.23,95,90.4,26,78.5,33.1,83.2,Low,1.001,0.952,0.711,0.785,0.662,0.664,0.858,0.831,0.09462127532661659,-4.599999999999994,Amber,Medium,150
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q3,Month1,666475.43,683979.47,95,96.9,15,75.5,29.8,97.9,Low,1.026,1.02,0.833,0.755,0.596,0.958,0.919,0.927,2.6263593843211774,1.9000000000000057,Green,Low,64
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q3,Month2,703974.06,725023.75,95,90.8,16,84.7,32.4,94.0,Low,1.03,0.956,0.822,0.847,0.648,0.88,0.912,0.889,2.990122959928373,-4.200000000000003,Green,Low,75
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q3,Month3,659373.83,650857.54,95,94.6,17,89.8,28.2,98.9,Low,0.987,0.996,0.811,0.898,0.564,0.978,0.91,0.903,-1.2915723391691054,-0.4000000000000057,Green,Low,79
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q4,Month1,760384.82,815157.17,95,90.8,8,92.7,30.1,91.5,Low,1.072,0.956,0.911,0.927,0.602,0.83,0.939,0.933,7.2032408537561405,-4.200000000000003,Green,Low,15
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q4,Month2,745540.93,765355.78,95,96.6,29,70.0,28.3,86.5,Low,1.027,1.017,0.678,0.7,0.566,0.73,0.864,0.847,2.6577816458715384,1.5999999999999943,Amber,Medium,143
INIT-0073,Beer Initiative 8,Food & Beverage,Beer,EMEA,PMM_06,Low,Growth,2025Q4,Month3,794492.88,834039.45,95,92.8,26,90.9,27.9,86.8,Low,1.05,0.977,0.711,0.909,0.558,0.736,0.89,0.844,4.977586457414187,-2.200000000000003,Amber,Medium,112
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q1,Month1,265314.08,264100.24,95,97.0,4,70.3,31.6,76.7,Low,0.995,1.021,0.956,0.703,0.632,0.534,0.883,0.988,-0.4575105851902113,2.0,Amber,Medium,113
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q1,Month2,274353.73,280042.27,95,98.7,7,63.7,24.9,94.6,Low,1.021,1.039,0.922,0.637,0.498,0.892,0.906,0.981,2.0734327176816727,3.700000000000003,Green,Low,78
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q1,Month3,277689.28,273572.8,95,96.7,7,96.2,24.1,94.0,Low,0.985,1.018,0.922,0.962,0.482,0.88,0.919,0.97,-1.482405082400026,1.7000000000000028,Green,Low,58
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q2,Month1,281344.92,277693.76,95,97.6,10,78.9,29.3,77.7,Low,0.987,1.027,0.889,0.789,0.586,0.554,0.877,0.958,-1.2977522394930658,2.5999999999999943,Amber,Medium,128
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q2,Month2,256612.71,258384.62,95,95.5,6,90.4,30.4,85.3,Low,1.007,1.005,0.933,0.904,0.608,0.706,0.915,0.969,0.6904997028401296,0.5,Green,Low,61
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q2,Month3,275594.1,284926.36,95,95.2,8,77.1,28.7,97.4,Low,1.034,1.002,0.911,0.771,0.574,0.948,0.928,0.957,3.3862335949862534,0.20000000000000284,Green,Low,40
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q3,Month1,279226.57,277877.95,95,95.4,1,94.2,24.4,79.4,Low,0.995,1.004,0.989,0.942,0.488,0.588,0.899,0.997,-0.48298412289346077,0.4000000000000057,Amber,Medium,98
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q3,Month2,261608.15,270176.05,95,96.4,0,74.0,22.7,95.2,Low,1.033,1.015,1.0,0.74,0.454,0.904,0.924,1.007,3.275089097950501,1.4000000000000057,Green,Low,55
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q3,Month3,277585.92,282271.17,95,97.8,2,81.9,30.2,97.8,Low,1.017,1.029,0.978,0.819,0.604,0.956,0.946,1.004,1.6878557817341746,2.799999999999997,Green,Low,21
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q4,Month1,282040.0,283759.75,95,95.7,10,65.5,26.7,89.7,Low,1.006,1.007,0.889,0.655,0.534,0.794,0.885,0.948,0.60975393561197,0.7000000000000028,Amber,Medium,114
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q4,Month2,261068.35,269933.38,95,97.4,3,87.4,31.0,98.1,Low,1.034,1.025,0.967,0.874,0.62,0.962,0.958,0.996,3.3956739681389942,2.4000000000000057,Green,Low,6
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2024Q4,Month3,267187.09,275758.35,95,95.8,8,75.8,29.1,103.0,Low,1.032,1.008,0.911,0.758,0.582,0.94,0.928,0.96,3.2079618816911966,0.7999999999999972,Green,Low,43
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q1,Month1,265613.96,272424.0,95,96.2,3,73.8,26.8,92.0,Low,1.026,1.013,0.967,0.738,0.536,0.84,0.918,0.99,2.5638863258542504,1.2000000000000028,Green,Low,46
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q1,Month2,264869.97,268560.12,95,97.8,2,89.3,28.0,99.5,Low,1.014,1.029,0.978,0.893,0.56,0.99,0.952,1.004,1.3931930448740655,2.799999999999997,Green,Low,8
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q1,Month3,283771.59,281793.67,95,98.6,3,100.0,25.5,81.8,Low,0.993,1.038,0.967,1.0,0.51,0.636,0.915,1.002,-0.6970112829124444,3.5999999999999943,Green,Low,49
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q2,Month1,256982.04,258690.86,95,96.1,11,67.9,29.5,83.9,Low,1.007,1.012,0.878,0.679,0.59,0.678,0.881,0.945,0.6649569752033947,1.0999999999999943,Amber,Medium,127
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q2,Month2,260361.11,257321.55,95,98.6,3,74.5,26.0,90.7,Low,0.988,1.038,0.967,0.745,0.52,0.814,0.906,1.002,-1.1674400988688356,3.5999999999999943,Green,Low,70
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q2,Month3,267938.09,271641.81,95,98.2,0,84.3,24.1,82.7,Low,1.014,1.034,1.0,0.843,0.482,0.654,0.909,1.017,1.3823043972583262,3.200000000000003,Green,Low,65
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q3,Month1,271350.58,271208.39,95,97.1,9,95.5,25.7,102.2,Low,0.999,1.022,0.9,0.955,0.514,0.956,0.932,0.961,-0.052400846167346436,2.0999999999999943,Green,Low,38
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q3,Month2,277602.33,277281.82,95,98.2,6,63.4,29.7,86.2,Low,0.999,1.034,0.933,0.634,0.594,0.724,0.892,0.984,-0.11545652372586689,3.200000000000003,Amber,Medium,111
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q3,Month3,259403.47,256285.5,95,97.8,10,73.4,25.0,108.3,Low,0.988,1.029,0.889,0.734,0.5,0.834,0.892,0.959,-1.2019769820349748,2.799999999999997,Amber,Medium,110
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q4,Month1,278928.85,284735.02,95,97.9,1,91.6,27.4,87.9,Low,1.021,1.031,0.989,0.916,0.548,0.758,0.934,1.01,2.0815953602504877,2.9000000000000057,Green,Low,26
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q4,Month2,265144.3,267638.71,95,96.1,1,64.5,30.0,88.2,Low,1.009,1.012,0.989,0.645,0.6,0.764,0.905,1.0,0.9407745141042191,1.0999999999999943,Green,Low,88
INIT-0074,Beer Initiative 9,Food & Beverage,Beer,EMEA,PMM_14,High,Mature,2025Q4,Month3,268060.95,269264.97,95,97.3,11,77.6,29.5,79.3,Low,1.004,1.024,0.878,0.776,0.59,0.586,0.883,0.951,0.4491590438666879,2.299999999999997,Amber,Medium,118
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q1,Month1,132826.58,123425.28,95,92.9,39,66.8,23.6,91.3,Medium,0.929,0.978,0.567,0.668,0.472,0.826,0.802,0.772,-7.077875527624055,-2.0999999999999943,Amber,Medium,188
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q1,Month2,145024.14,121595.04,95,85.2,23,75.7,27.8,94.4,Medium,0.838,0.897,0.744,0.757,0.556,0.888,0.805,0.821,-16.155310419355022,-9.799999999999997,Amber,Medium,187
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q1,Month3,140523.79,121610.33,95,91.3,42,84.2,23.3,88.6,Medium,0.865,0.961,0.533,0.842,0.466,0.772,0.783,0.747,-13.45925839318738,-3.700000000000003,Amber,Medium,205
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q2,Month1,129499.68,121490.8,95,91.1,42,71.6,26.7,86.4,Medium,0.938,0.959,0.533,0.716,0.534,0.728,0.798,0.746,-6.184478602572601,-3.9000000000000057,Amber,Medium,189
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q2,Month2,129054.78,117953.72,95,93.5,40,100.0,24.4,92.7,Medium,0.914,0.984,0.556,1.0,0.488,0.854,0.834,0.77,-8.601820095311462,-1.5,Amber,Medium,165
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q2,Month3,136864.94,114039.08,95,90.2,44,71.2,32.5,89.4,Medium,0.833,0.949,0.511,0.712,0.65,0.788,0.773,0.73,-16.677653166691194,-4.799999999999997,Amber,Medium,209
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q3,Month1,122200.67,113962.08,95,90.4,36,97.1,28.3,91.1,Medium,0.933,0.952,0.6,0.971,0.566,0.822,0.843,0.776,-6.74185337936363,-4.599999999999994,Amber,Medium,167
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q3,Month2,128729.75,115679.22,95,86.6,31,89.6,29.2,109.5,Medium,0.899,0.912,0.656,0.896,0.584,0.81,0.824,0.784,-10.137928489723626,-8.400000000000006,Amber,Medium,177
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q3,Month3,122457.28,111113.03,95,93.8,36,100.0,35.3,92.2,Medium,0.907,0.987,0.6,1.0,0.706,0.844,0.86,0.794,-9.263842868304767,-1.2000000000000028,Amber,Medium,154
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q4,Month1,126010.27,111632.58,95,86.0,37,70.0,30.9,98.9,Medium,0.886,0.905,0.589,0.7,0.618,0.978,0.809,0.747,-11.409935079101095,-9.0,Amber,Medium,178
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q4,Month2,125505.81,104653.36,95,85.0,37,80.4,33.3,87.0,Medium,0.834,0.895,0.589,0.804,0.666,0.74,0.78,0.742,-16.61472883207558,-10.0,Amber,Medium,201
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2024Q4,Month3,115567.94,99040.96,95,92.2,24,72.2,27.6,89.3,Medium,0.857,0.971,0.733,0.722,0.552,0.786,0.81,0.852,-14.300661584865141,-2.799999999999997,Amber,Medium,177
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2025Q1,Month1,119420.91,113222.64,95,86.9,39,77.9,29.5,86.7,Medium,0.948,0.915,0.567,0.779,0.59,0.734,0.81,0.741,-5.1902719548862954,-8.099999999999994,Amber,Medium,184
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2025Q1,Month2,113173.49,101737.92,95,92.3,32,81.3,25.0,95.6,Medium,0.899,0.972,0.644,0.813,0.5,0.912,0.828,0.808,-10.104459975564954,-2.700000000000003,Amber,Medium,171
INIT-0075,Beer Initiative 10,Food & Beverage,Beer,EMEA,PMM_06,Low,Decline,2025Q1,Month3,111062.64,92351.67,95,87.2,16,75.6,31.1,94.5,Medium,0.832,0.918,0.822,0.756,0.622,0.89,0.825,0.87,-16.847222432313874,-7.799999999999997,Amber,Medium,175
